timestamp,cpu_user,cpu_sys,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,mem_used_mb,mem_total_mb
1780902429,1,17,9,38,2,285,8188,1962,15932
1780902429,4,39,4,68,0,285,8188,3186,15932
1780902430,8,43,0,87,0,285,8188,3421,15932
1780902431,8,67,1,45,0,285,8188,3416,15932
1780902431,8,45,0,87,0,285,8188,3436,15932
1780902432,8,65,2,02,0,285,8188,3437,15932
1780902433,8,48,0,88,0,285,8188,3425,15932
1780902433,8,67,1,73,0,285,8188,3439,15932
1780902434,8,80,1,17,0,285,8188,3436,15932
1780902435,8,55,0,88,0,285,8188,3428,15932
1780902435,8,50,1,17,0,285,8188,3420,15932
1780902436,9,04,1,17,0,285,8188,3438,15932
1780902437,9,01,2,33,0,285,8188,3418,15932
1780902437,8,75,0,87,0,285,8188,3420,15932
1780902438,8,65,0,86,0,285,8188,3406,15932
1780902438,8,41,1,45,0,285,8188,3398,15932
1780902439,8,36,1,44,0,285,8188,3399,15932
1780902440,9,20,2,30,0,285,8188,3396,15932
1780902440,8,12,1,16,0,285,8188,3401,15932
1780902441,7,83,1,45,0,285,8188,3395,15932
1780902442,52,79,6,45,0,387,8188,3774,15932
1780902442,52,46,7,25,0,387,8188,4726,15932
1780902443,51,16,8,67,28,419,8188,5475,15932
1780902444,58,26,1,74,25,483,8188,5618,15932
