timestamp,core,usr,sys,idle,used
1781040852,0,10,71,89,29,0,00,100,00
1781040852,1,0,00,3,45,96,55,3,45
1781040852,2,0,00,0,00,100,00,0,00
1781040852,3,0,00,0,00,100,00,0,00
1781040852,4,0,00,7,14,92,86,7,14
1781040852,5,0,00,0,00,100,00,0,00
1781040852,6,0,00,3,33,96,67,3,33
1781040852,7,0,00,0,00,100,00,0,00
1781040852,8,0,00,0,00,100,00,0,00
1781040852,9,0,00,3,45,96,55,3,45
1781040852,10,0,00,3,45,96,55,3,45
1781040852,11,0,00,3,45,96,55,3,45
1781040852,0,86,21,0,00,13,79,86,21
1781040852,1,0,00,0,00,100,00,0,00
1781040852,2,0,00,0,00,100,00,0,00
1781040852,3,14,29,0,00,85,71,14,29
1781040852,4,0,00,3,45,93,10,6,90
1781040852,5,0,00,0,00,100,00,0,00
1781040852,6,0,00,0,00,100,00,0,00
1781040852,7,3,33,16,67,80,00,20,00
1781040852,8,0,00,0,00,100,00,0,00
1781040852,9,0,00,3,45,96,55,3,45
1781040852,10,0,00,3,57,96,43,3,57
1781040852,11,0,00,0,00,100,00,0,00
1781040853,0,48,28,37,93,13,79,86,21
1781040853,1,89,66,0,00,10,34,89,66
1781040853,2,89,66,0,00,10,34,89,66
1781040853,3,89,66,0,00,10,34,89,66
1781040853,4,92,86,0,00,7,14,92,86
1781040853,5,89,66,0,00,10,34,89,66
1781040853,6,0,00,0,00,100,00,0,00
1781040853,7,0,00,6,90,93,10,6,90
1781040853,8,0,00,3,45,96,55,3,45
1781040853,9,0,00,0,00,100,00,0,00
1781040853,10,0,00,0,00,100,00,0,00
1781040853,11,25,00,32,14,42,86,57,14
