timestamp,cpu_user,cpu_sys,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,mem_used_mb,mem_total_mb
1781041374,1,17,8,48,75,477,8188,2327,15932
1781041375,1,16,8,67,0,477,8188,3646,15932
1781041376,1,76,8,21,0,477,8188,4891,15932
1781041376,2,62,7,29,0,477,8188,6212,15932
1781041377,8,96,2,02,0,477,8188,6612,15932
1781041378,8,50,1,17,0,477,8188,6619,15932
1781041378,8,83,0,85,0,477,8188,6622,15932
1781041379,8,65,0,86,0,477,8188,6618,15932
1781041380,6,16,2,93,0,477,8188,6633,15932
1781041380,8,77,2,63,44,4943,8188,6763,15932
1781041381,8,45,1,17,100,4943,8188,6772,15932
1781041382,8,24,0,88,100,4943,8188,6793,15932
1781041382,8,82,0,59,100,4943,8188,6804,15932
1781041383,8,45,1,46,100,4943,8188,6792,15932
1781041384,8,43,1,16,100,4943,8188,6812,15932
